1507881378.09593987,$GPROM CORE 6.02 (36023) Oct 15 2009 16:52:08*56

1507881378.0959959,$GPRV=AC SD PDoS SR*20

1507881597.10243893,$GPRMC,080000.00,A,3110.43816,N,12124.31281,E,10.665,347.87,131017,,,A*5E

1507881598.10374236,$GPRMC,080001.00,A,3110.44070,N,12124.31228,E,9.529,348.11,131017,,,A*60

1507881599.10083675,$GPRMC,080002.00,A,3110.44306,N,12124.31160,E,8.849,347.23,131017,,,A*6A

1507881600.10455608,$GPRMC,080003.00,A,3110.44495,N,12124.31103,E,7.671,344.71,131017,,,A*6D

1507881601.10347533,$GPRMC,080004.00,A,3110.44668,N,12124.31061,E,6.767,345.20,131017,,,A*6D

1507881602.10329247,$GPRMC,080005.00,A,3110.44823,N,12124.31023,E,6.028,345.35,131017,,,A*63

1507881603.10228324,$GPRMC,080006.00,A,3110.44964,N,12124.30980,E,5.498,345.90,131017,,,A*60

1507881604.10379028,$GPRMC,080007.00,A,3110.45092,N,12124.30932,E,4.651,346.10,131017,,,A*64

1507881605.10275578,$GPRMC,080008.00,A,3110.45211,N,12124.30888,E,4.220,346.70,131017,,,A*66

1507881606.10615492,$GPRMC,080009.00,A,3110.45297,N,12124.30878,E,3.311,348.75,131017,,,A*69

1507881607.10638785,$GPRMC,080010.00,A,3110.45377,N,12124.30876,E,2.970,349.17,131017,,,A*69

1507881608.10659575,$GPRMC,080011.00,A,3110.45433,N,12124.30838,E,2.527,349.38,131017,,,A*66

1507881609.10533953,$GPRMC,080012.00,A,3110.45485,N,12124.30816,E,2.251,352.43,131017,,,A*64

1507881610.10610414,$GPRMC,080013.00,A,3110.45531,N,12124.30814,E,1.943,352.44,131017,,,A*65

1507881611.1054101,$GPRMC,080014.00,A,3110.45567,N,12124.30800,E,1.640,352.39,131017,,,A*62

1507881612.10779905,$GPRMC,080015.00,A,3110.45582,N,12124.30785,E,0.788,352.83,131017,,,A*6F

